cluster,pose_index,description
6,366,"a man looks from side to side, steps forward, kicks something, and steps backward to where he was standing.#a/DET man/NOUN look/VERB from/ADP side/NOUN to/ADP side/NOUN step/VERB forward/ADV kick/VERB something/PRON and/CCONJ step/VERB backward/ADV to/ADP where/ADV he/PRON was/AUX stand/VERB#0.0#0.0
a person jumps forward and kicks at something before moving backwards#a/DET person/NOUN jump/VERB forward/ADV and/CCONJ kick/VERB at/ADP something/PRON before/ADP move/VERB backwards/ADV#0.0#0.0
someone hops forward with their left foot, kicks an object with the inside of their right foot, then steps back to watch the object.#someone/PRON hop/VERB forward/ADV with/ADP their/DET left/ADJ foot/NOUN kick/VERB an/DET object/NOUN with/ADP the/DET inside/NOUN of/ADP their/DET right/ADJ foot/NOUN then/ADV step/VERB back/ADV to/PART watch/VERB the/DET object/NOUN#0.0#0.0
"
6,373,"person is using their right arm up to point around#person/NOUN is/AUX use/VERB their/DET right/ADJ arm/NOUN up/ADP to/PART point/VERB around/ADV#0.0#0.0
the person is standing then holds their right hand out in front of them, and slowly points out to their right, then drops their arm by their side.#the/DET person/NOUN is/AUX stand/VERB then/ADV hold/VERB their/DET right/ADJ hand/NOUN out/ADP in/ADP front/NOUN of/ADP them/PRON and/CCONJ slowly/ADV point/VERB out/ADP to/ADP their/DET right/NOUN then/ADV drop/VERB their/DET arm/NOUN by/ADP their/DET side/NOUN#0.0#0.0
a man points forwards with his right arm, then rotates the arm to the right.#a/DET man/NOUN point/VERB forwards/ADV with/ADP his/DET right/ADJ arm/NOUN then/ADV rotate/VERB the/DET arm/NOUN to/ADP the/DET right/NOUN#0.0#0.0
"
6,382,"a person squats down then jumps#a/DET person/NOUN squat/VERB down/ADP then/ADV jump/VERB#0.0#0.0
a person jumps forward from their original position.#a/DET person/NOUN jump/VERB forward/ADV from/ADP their/DET original/ADJ position/NOUN#0.0#0.0
while a person is standing, they bend their knees and jump forward.#while/SCONJ a/DET person/NOUN is/AUX stand/VERB they/PRON bend/VERB their/DET knee/NOUN and/CCONJ jump/VERB forward/ADV#0.0#0.0
"
6,385,"a person brings their left arm up to their mouth slowly and then lowers it back down to their side.#a/DET person/NOUN bring/VERB their/DET left/ADJ arm/NOUN up/ADP to/ADP their/DET mouth/NOUN slowly/ADV and/CCONJ then/ADV lower/VERB it/PRON back/ADV down/ADP to/ADP their/DET side/NOUN#0.0#0.0
a person moves their hand to their mouth then lowers it#a/DET person/NOUN move/VERB their/DET hand/NOUN to/ADP their/DET mouth/NOUN then/ADV lower/VERB it/PRON#0.0#0.0
individual uses left hand as see  to reach upwards near the ideal thrpat area.#individual/ADJ use/VERB left/ADJ hand/NOUN as/SCONJ see/VERB to/PART reach/VERB upwards/ADV near/SCONJ the/DET ideal/PROPN thrpat/PROPN area/NOUN#2.0#4.0
"
6,395,"a person runs forward, then turns around and walks in the opposite direction while swinging their left arm.#a/DET person/NOUN run/VERB forward/ADV then/ADV turn/VERB around/ADV and/CCONJ walk/VERB in/ADP the/DET opposite/ADJ direction/NOUN while/SCONJ swinge/VERB their/DET left/ADJ arm/NOUN#0.0#0.0
a person runs a short distance, stops and turns around, then walks a longer distance then turns around.#a/DET person/NOUN run/VERB a/DET short/ADJ distance/NOUN stop/VERB and/CCONJ turn/VERB around/ADV then/ADV walk/VERB a/DET longer/ADJ distance/NOUN then/ADV turn/VERB around/ADV#0.0#0.0
a person with a bad ankle#a/DET person/NOUN with/ADP a/DET bad/ADJ ankle/NOUN#0.0#0.0
"
6,396,"person walks forwards then takes a large step over something#person/NOUN walk/VERB forwards/ADV then/ADV take/VERB a/DET large/ADJ step/NOUN over/ADP something/PRON#0.0#0.0
a person takes long strides forward and takes an even longer stride using their right foot to jump over something.#a/DET person/NOUN take/VERB long/ADJ stride/NOUN forward/ADV and/CCONJ take/VERB an/DET even/ADV longer/ADV stride/NOUN use/VERB their/DET right/ADJ foot/NOUN to/PART jump/VERB over/ADP something/PRON#0.0#0.0
a person walks forward then lunges forward#a/DET person/NOUN walk/VERB forward/ADV then/ADV lunge/VERB forward/ADV#0.0#0.0
"
6,401,"a person walks forward slowly with legs stiff and spread wide and rocking from side to side.#a/DET person/NOUN walk/VERB forward/ADV slowly/ADV with/ADP leg/NOUN stiff/ADJ and/CCONJ spread/VERB wide/ADV and/CCONJ rock/VERB from/ADP side/NOUN to/ADP side/NOUN#0.0#0.0
a person walks forward slowly while keeping their legs far apart#a/DET person/NOUN walk/VERB forward/ADV slowly/ADV while/SCONJ keep/VERB their/DET leg/NOUN far/ADV apart/ADV#0.0#0.0
a person slowly and rigidly walks forward.#a/DET person/NOUN slowly/ADV and/CCONJ rigidly/ADV walk/VERB forward/ADV#0.0#0.0
"
6,404,"a person walks from left to right and vice versa while facing forward.#a/DET person/NOUN walk/VERB from/ADP left/NOUN to/ADP right/NOUN and/CCONJ vice/ADV versa/ADV while/SCONJ face/VERB forward/ADV#0.0#0.0
a person side steps to the right and then to the left, and back to the middle.#a/DET person/NOUN side/NOUN step/NOUN to/ADP the/DET right/NOUN and/CCONJ then/ADV to/ADP the/DET left/NOUN and/CCONJ back/ADV to/ADP the/DET middle/NOUN#0.0#0.0
a man sidesteps to his right, then sidesteps back to his left, then sidesteps back to where he started.#a/DET man/NOUN sidestep/VERB to/ADP his/DET right/NOUN then/ADV sidestep/VERB back/ADV to/ADP his/DET left/NOUN then/ADV sidestep/VERB back/ADV to/ADP where/ADV he/PRON start/VERB#0.0#0.0
"
6,405,"robot started to move forward and stopped#robot/PROPN start/VERB to/PART move/VERB forward/ADV and/CCONJ stop/VERB#0.0#0.0
a person walks forward while swinging their arms.#a/DET person/NOUN walk/VERB forward/ADV while/SCONJ swinge/VERB their/DET arm/NOUN#0.0#0.0
a person walks forward and then stops.#a/DET person/NOUN walk/VERB forward/ADV and/CCONJ then/ADV stop/VERB#0.0#0.0
"
6,406,"takes a few steps forward and one step back and then more ateps forward#take/VERB a/DET few/ADJ step/NOUN forward/ADV and/CCONJ one/NUM step/NOUN back/ADV and/CCONJ then/ADV more/ADJ atep/NOUN forward/ADV#0.0#0.0
a person walks forward, then takes a step back with their left foot before walking forward again.#a/DET person/NOUN walk/VERB forward/ADV then/ADV take/VERB a/DET step/NOUN back/ADV with/ADP their/DET left/ADJ foot/NOUN before/ADP walk/VERB forward/ADV again/ADV#0.0#0.0
a person walks forward then walks back.#a/DET person/NOUN walk/VERB forward/ADV then/ADV walk/VERB back/ADV#0.0#0.0
"
6,411,"a person waves with right hand.#a/DET person/NOUN wave/VERB with/ADP right/ADJ hand/NOUN#0.0#0.0
a person standing in place waves hello in a friendly manner with right hand.#a/DET person/NOUN stand/VERB in/ADP place/NOUN wave/NOUN hello/INTJ in/ADP a/DET friendly/ADJ manner/NOUN with/ADP right/ADJ hand/NOUN#0.0#0.0
a person waves with their right hand.#a/DET person/NOUN wave/VERB with/ADP their/DET right/ADJ hand/NOUN#0.0#0.0
"
6,418,"a man standing on his left leg raises his right leg and bends slightly at the knee, then straightens and rotates the leg to his side and behind him before returning it to the ground.#a/DET man/NOUN stand/VERB on/ADP his/DET left/ADJ leg/NOUN raise/VERB his/DET right/ADJ leg/NOUN and/CCONJ bend/VERB slightly/ADV at/ADP the/DET knee/NOUN then/ADV straighten/VERB and/CCONJ rotate/VERB the/DET leg/NOUN to/ADP his/DET side/NOUN and/CCONJ behind/ADP him/PRON before/ADP return/VERB it/PRON to/ADP the/DET ground/NOUN#0.0#0.0
a person swings their right leg out to the side and then backwards.#a/DET person/NOUN swing/VERB their/DET right/ADJ leg/NOUN out/ADP to/ADP the/DET side/NOUN and/CCONJ then/ADV backwards/ADV#0.0#0.0
stand on the left foot while right leg makes a wide circle out and back down to the left foot.#stand/VERB on/ADP the/DET left/ADJ foot/NOUN while/SCONJ right/ADV leg/NOUN make/VERB a/DET wide/ADJ circle/NOUN out/ADV and/CCONJ back/VERB down/ADV to/ADP the/DET left/ADJ foot/NOUN#0.0#0.0
"
6,436,"a standing person extends both hands up, above their head and jumps three times.#a/DET stand/VERB person/NOUN extend/VERB both/DET hand/NOUN up/ADP above/ADP their/DET head/NOUN and/CCONJ jump/VERB three/NUM time/NOUN#0.0#0.0
a person jumping up and down, with their hands above their head.#a/DET person/NOUN jump/VERB up/ADP and/CCONJ down/ADV with/ADP their/DET hand/NOUN above/ADP their/DET head/NOUN#0.0#0.0
a man reaches both arms above his head and then jumps 3 times before lowering his arms.#a/DET man/NOUN reach/VERB both/DET arm/NOUN above/ADP his/DET head/NOUN and/CCONJ then/ADV jump/VERB time/NOUN before/ADP lower/VERB his/DET arm/NOUN#0.0#0.0
"
6,440,"someone is shooting a free throw#someone/PRON is/AUX shoot/VERB a/DET free/ADJ throw/NOUN#0.0#0.0
person puts object on a top shelf.#person/NOUN put/VERB object/NOUN on/ADP a/DET top/ADJ shelf/NOUN#0.0#5.0
a man raises his arms above his head twice as if to throw a basketball toward a hoop.#a/DET man/NOUN raise/VERB his/DET arm/NOUN above/ADP his/DET head/NOUN twice/ADV as/SCONJ if/SCONJ to/PART throw/VERB a/DET basketball/NOUN toward/ADP a/DET hoop/NOUN#0.0#0.0
"
6,445,"a person hand their right hand bent above their left hand#a/DET person/NOUN hand/VERB their/DET right/ADJ hand/NOUN bent/NOUN above/ADP their/DET left/ADJ hand/NOUN#7.0#9.0
the person is moving something around.#the/DET person/NOUN is/AUX move/VERB something/PRON around/ADV#0.0#0.0
a person stuggles with a long oblong object.  trys to twist it a bit.#a/DET person/NOUN stuggle/VERB with/ADP a/DET long/ADJ oblong/ADJ object/NOUN trys/NOUN to/PART twist/VERB it/PRON a/DET bit/NOUN#0.0#0.0
"
6,447,"someone walks up to a position and then sits down on the ground.#someone/PRON walk/VERB up/ADP to/ADP a/DET position/NOUN and/CCONJ then/ADV sit/VERB down/ADP on/ADP the/DET ground/NOUN#0.0#0.0
a person sits down and stretches out legs.#a/DET person/NOUN sit/VERB down/ADP and/CCONJ stretch/VERB out/ADP leg/NOUN#0.0#0.0
a person walks forward then sits down.#a/DET person/NOUN walk/VERB forward/ADV then/ADV sit/VERB down/ADP#0.0#0.0
"
6,448,"the person puts both arms together and moves them around.#the/DET person/NOUN put/VERB both/DET arm/NOUN together/ADV and/CCONJ move/VERB them/PRON around/ADV#0.0#0.0
a person stands and raises both arms at the chest level, reaches forward with both hands and interlocks them, making a circle.  the person bends left arm and places left hand at side of waist.  the person bends right arm upward at an angle.  the person moves torso side to side at waist.#a/DET person/NOUN stand/VERB and/CCONJ raise/VERB both/DET arm/NOUN at/ADP the/DET chest/NOUN level/NOUN reach/VERB forward/ADV with/ADP both/DET hand/NOUN and/CCONJ interlock/VERB them/PRON make/VERB a/DET circle/NOUN the/DET person/NOUN bend/VERB left/ADJ arm/NOUN and/CCONJ place/NOUN left/VERB hand/NOUN at/ADP side/NOUN of/ADP waist/NOUN the/DET person/NOUN bend/VERB right/ADJ arm/NOUN upward/ADV at/ADP an/DET angle/NOUN the/DET person/NOUN move/VERB torso/VERB side/NOUN to/PART side/VERB at/ADP waist/NOUN#0.0#0.0
putting the arms to the chest with a slight blend to the knees, then bringing the left arm to the hip while the right goes in a circle.#put/VERB the/DET arm/NOUN to/ADP the/DET chest/NOUN with/ADP a/DET slight/ADJ blend/NOUN to/ADP the/DET knee/NOUN then/ADV bring/VERB the/DET left/ADJ arm/NOUN to/ADP the/DET hip/NOUN while/SCONJ the/DET right/NOUN go/VERB in/ADP a/DET circle/NOUN#0.0#0.0
"
6,454,"a man runs forward in a straight line.#a/DET man/NOUN run/VERB forward/ADV in/ADP a/DET straight/ADJ line/NOUN#0.0#0.0
a man runs foward and then stops.#a/DET man/NOUN run/VERB foward/ADV and/CCONJ then/ADV stop/VERB#0.0#0.0
a person is jogging forward and swinging their arms#a/DET person/NOUN is/AUX jog/VERB forward/ADV and/CCONJ swinge/VERB their/DET arm/NOUN#0.0#0.0
"
6,460,"the figure stands, then bends and sits down with its legs crossed, pauses for a second, and stands up again.#the/DET figure/NOUN stand/VERB then/ADV bend/VERB and/CCONJ sit/VERB down/ADP with/ADP its/DET leg/NOUN cross/VERB pause/VERB for/ADP a/DET second/ADJ and/CCONJ stand/VERB up/ADP again/ADV#0.0#0.0
a person sits down with their legs crossed, then gets back up.#a/DET person/NOUN sit/VERB down/ADP with/ADP their/DET leg/NOUN cross/VERB then/ADV get/VERB back/ADV up/ADV#0.0#0.0
a person sits cross legged and then gets up with the help of his right hand.#a/DET person/NOUN sit/VERB cross/PROPN legged/PROPN and/CCONJ then/ADV get/VERB up/ADP with/ADP the/DET help/NOUN of/ADP his/DET right/ADJ hand/NOUN#0.0#0.0
"
6,477,"a person squats, pantamimes a lifting motion.. elbows bent and arms extended, swinging his hips side to side#a/DET person/NOUN squat/VERB pantamime/VERB a/DET lift/VERB motion/NOUN elbow/NOUN bent/ADJ and/CCONJ arm/NOUN extend/VERB swinge/VERB his/DET hip/NOUN side/NOUN to/PART side/VERB#0.0#0.0
a person looking down, searching around the floor.#a/DET person/NOUN look/VERB down/ADV search/VERB around/ADP the/DET floor/NOUN#0.0#0.0
a man bends down and looks back and forth from right to left.#a/DET man/NOUN bend/VERB down/ADP and/CCONJ look/VERB back/ADV and/CCONJ forth/ADV from/ADP right/NOUN to/ADP left/NOUN#1.0#10.0
"
6,480,"a person softly hops in position, keeping their arms and legs stiff.#a/DET person/NOUN softly/ADV hop/VERB in/ADP position/NOUN keep/VERB their/DET arm/NOUN and/CCONJ leg/NOUN stiff/ADJ#0.0#0.0
the figure does six short hops in a row.#the/DET figure/NOUN does/AUX six/NUM short/ADJ hop/NOUN in/ADP a/DET row/NOUN#0.0#0.0
person is jumping in palce#person/NOUN is/AUX jump/VERB in/ADP palce/PROPN#0.0#0.0
"
6,487,"a person walks forward, swinging both arms in a windmill motion.#a/DET person/NOUN walk/VERB forward/ADV swinge/VERB both/DET arm/NOUN in/ADP a/DET windmill/ADJ motion/NOUN#0.0#0.0
a person bent over, stands up straight, walks backwards, then forwards rotating arms in circular motion.#a/DET person/NOUN bent/ADJ over/ADP stand/VERB up/ADP straight/ADV walk/VERB backwards/ADV then/ADV forwards/ADP rotate/VERB arm/NOUN in/ADP circular/ADJ motion/NOUN#0.0#0.0
he walks directally backwards then stops#he/PRON walk/VERB directally/ADV backwards/ADV then/ADV stop/VERB#0.0#0.0
"
6,488,"a man walks forwards quickly, swinging his bent arms in a quick motion.#a/DET man/NOUN walk/VERB forwards/ADP quickly/ADV swinge/VERB his/DET bent/ADJ arm/NOUN in/ADP a/DET quick/ADJ motion/NOUN#0.0#0.0
walks forward and moves to the left slitghtly while walkng#walk/VERB forward/ADV and/CCONJ move/VERB to/ADP the/DET left/NOUN slitghtly/ADV while/SCONJ walkng/PROPN#0.0#0.0
he walks forward then stops#he/PRON walk/VERB forward/ADV then/ADV stop/VERB#0.0#0.0
"
6,489,"a man walks across to page and reaches to grab something of a shelf, he then walks back in a complete circle before reaching downwards#a/DET man/NOUN walk/VERB across/ADV to/ADP page/VERB and/CCONJ reach/VERB to/PART grab/VERB something/PRON of/ADP a/DET shelf/NOUN he/PRON then/ADV walk/VERB back/ADV in/ADP a/DET complete/ADJ circle/NOUN before/ADP reach/VERB downwards/ADV#0.0#0.0
a person walks across the room and picks up something off of a counter then walks back to it.#a/DET person/NOUN walk/VERB across/ADP the/DET room/NOUN and/CCONJ pick/VERB up/ADP something/PRON off/ADP of/ADP a/DET counter/NOUN then/ADV walk/VERB back/ADV to/ADP it/PRON#0.0#0.0
a person walks forward, grabs something up with their right hand, walks in clockwise circle and then grabs something down with their right hand#a/DET person/NOUN walk/VERB forward/ADV grab/NOUN something/PRON up/ADP with/ADP their/DET right/ADJ hand/NOUN walk/VERB in/ADP clockwise/ADJ circle/NOUN and/CCONJ then/ADV grab/VERB something/PRON down/ADP with/ADP their/DET right/ADJ hand/NOUN#0.0#0.0
"
6,512,"a stick figure walks quickly from the left side to the right side.#a/DET stick/NOUN figure/NOUN walk/VERB quickly/ADV from/ADP the/DET left/ADJ side/NOUN to/ADP the/DET right/ADJ side/NOUN#0.0#0.0
a man walks forward 4 paces and slightly to his left, then stops.#a/DET man/NOUN walk/VERB forward/ADV pace/NOUN and/CCONJ slightly/ADV to/ADP his/DET left/NOUN then/ADV stop/VERB#0.0#0.0
a person walks forward diagonally to the left, leading with the right foot.#a/DET person/NOUN walk/VERB forward/ADV diagonally/ADV to/ADP the/DET left/NOUN lead/VERB with/ADP the/DET right/ADJ foot/NOUN#0.0#0.0
"
6,522,"a person lifts his forearms like he is lifting weights. he does this three times.#a/DET person/NOUN lift/VERB his/DET forearm/NOUN like/SCONJ he/PRON is/AUX lift/VERB weight/NOUN he/PRON does/AUX this/DET three/NUM time/NOUN#0.0#0.0
a person lifts an object from waist height to their chest three times.#a/DET person/NOUN lift/VERB an/DET object/NOUN from/ADP waist/NOUN height/NOUN to/ADP their/DET chest/NOUN three/NUM time/NOUN#0.0#0.0
a man is standing and doing elbow curls with imaginary weights.#a/DET man/NOUN is/AUX stand/VERB and/CCONJ do/VERB elbow/ADJ curl/NOUN with/ADP imaginary/ADJ weight/NOUN#0.0#0.0
"
6,524,"someone is doing the salsa dance steps repetitively.#someone/PRON is/AUX do/VERB the/DET salsa/NOUN dance/NOUN step/NOUN repetitively/ADV#0.0#0.0
the person salsa dances and spins#the/DET person/NOUN salsa/PROPN dance/NOUN and/CCONJ spin/NOUN#0.0#0.0
a man performs a salsa dance, moving arms and legs to a rhythm#a/DET man/NOUN perform/VERB a/DET salsa/NOUN dance/NOUN move/VERB arm/NOUN and/CCONJ leg/NOUN to/ADP a/DET rhythm/NOUN#0.0#0.0
"
6,527,"a man holds his right arm out before lowering it.#a/DET man/NOUN hold/VERB his/DET right/ADJ arm/NOUN out/ADP before/ADP lower/VERB it/PRON#0.0#0.0
a person lowers his left arm, then his right arm, and then stretches both arms out from his sides.#a/DET person/NOUN lower/VERB his/DET left/ADJ arm/NOUN then/ADV his/DET right/ADJ arm/NOUN and/CCONJ then/ADV stretch/VERB both/DET arm/NOUN out/ADV from/ADP his/DET side/NOUN#0.0#0.0
the man touches his left leg then his right leg and raises his hands again.#the/DET man/NOUN touch/VERB his/DET left/ADJ leg/NOUN then/ADV his/DET right/ADJ leg/NOUN and/CCONJ raise/VERB his/DET hand/NOUN again/ADV#0.0#0.0
"
